161.38,265.23,130.31,15.8,109.42,129.79
163.62,268.09,130.38,16.26,110.34,130.75
170.03,278.85,133.98,17.91,116.65,137.28
167.53,275.79,133.23,17.22,113.69,133.8
167.23,276.44,134.74,17.18,113.86,133.62
167.57,277.75,135.55,17.03,114.24,133.22
171.52,286.15,138.37,17.85,117.21,138.23
174.15,290.17,139.07,18.77,120.17,142.3
174.55,291.32,137.79,18.34,119.55,142.1
173.03,292.71,136.56,18.88,121.7,144.78
173.19,293.47,134.93,19.03,122.08,143.18
172.1,291.91,134.01,18.71,121.68,143.55
168.49,287.02,132.54,17.94,118.84,140.64
169.24,289.16,131.5,18.1,119.7,142.69
164.92,282.3,129.47,17.09,116.63,137.83
164.87,280.32,132.61,17.79,117.3,139.41
165.35,282.91,132.48,18.99,117.47,140.8
165.81,283.65,131.64,19.22,118.19,142.57
166.13,282.47,132.34,18.89,118.08,139.52
160.01,274.82,131.81,18.53,115.13,134.16
161.51,278.01,132.04,18.44,114.86,135.39
162.51,280.74,130.79,18.16,116.32,134.95
157.35,276.41,129.22,17.98,114.22,122.28
156.79,268.74,129.12,17.79,113.06,120.97
151.6,251.9,128.08,16.53,105.02,114.81
152.95,258.83,128.54,17.02,107.51,121.14
154.09,260.36,128.25,17.32,107.9,122.42
155.35,264.84,127.15,18.05,114.34,124.63
153.04,262.27,129.18,17.81,113.9,122.77
151,259.53,130.88,16.99,113.81,118.21
147.07,254.25,138.13,16.1,109.03,113.76
150.17,256.72,139.92,15.76,111.78,113.55
148.47,254.08,139.06,15.37,110.37,110.63
145.49,252.72,137.18,15.16,111.35,110.4
145.86,253.67,139.18,15.08,114.02,109.22
144.87,264.51,141,15.15,115.68,111.75
147.04,267.66,140.47,15.84,119.35,115.54
146.35,268.4,140.83,15.86,118.78,116.33
142.92,266.21,138.08,15.13,114.57,114.33
141.56,262.85,137.62,14.96,113.26,113.5
138.93,259.58,141.12,14.52,108.74,109.56
136.72,256.83,141.19,15.16,108.96,106.21
139.23,260.26,140.71,15.54,111.7,108.92
137.44,256.48,141.86,15.98,112.01,107.4
141.66,264.89,142.8,16.87,115.83,113.22
141.66,267.7,142.06,17.13,117.98,116.46
138.27,258.86,138.44,16.23,112.24,112.44
135.35,253.13,137.08,16.36,111.49,108.95
135.87,253.74,137.85,16.57,111.54,108.68
131.56,247.65,135.02,15.88,107.14,106.22
130.06,244.97,135.67,15.6,106.03,103.66
135.43,251.76,137.06,16.53,109.76,107.67
132.76,244.49,135.72,15.84,106.72,102.31
131.88,242.26,135.11,15.65,106.39,103.67
137.13,252.99,136.19,16.97,111.16,109.65
142.64,264.79,137.96,18.05,114.84,116.15
147.96,270.41,140.83,18.65,117.19,121.18
148.71,272.5,142.78,18.93,117.15,123
146.14,268.75,142.88,18.79,116.82,124.79
145.38,270.02,141.18,18.72,114.54,122.35
151.21,274.58,140.15,19.59,117.62,125.51
148.71,272.42,139.43,18.32,113.89,121.68
148.84,271.87,138.84,18.67,113.76,120.21
149.64,273.24,139.27,18.81,112.32,115.15
143.78,265.9,136.89,17.85,107.79,111.08
140.52,262.52,134.39,16.98,105.81,106.78
140.36,259.62,133.8,16.15,105.97,104.1
143.11,260.65,131.17,16.9,111.49,107.56
137.59,252.56,128.48,16.69,108.91,107.59
137.35,253.14,129.66,17.12,110.38,107.32
140.82,254.08,132.94,16.94,111.9,107.11
149.24,266.82,138.37,18.18,116.47,115.37
145.54,261.5,135.03,17.26,114.45,110.81
147.11,261.12,133.6,17.71,116.05,113.06
142.56,255.35,132.9,16.18,112.84,106.93
146.5,260.55,130.75,16.63,113.6,105.37
154.51,269.5,129.13,17.6,114.4,108.86
152.06,264.58,134.44,16.95,112.51,108.79
157.28,274.73,137.67,18.68,115.75,114.77
156.77,277.35,135.92,18.84,116.51,116.41
166.02,289.98,137.4,20.33,122.26,125.93
159.48,281.78,132.52,19.6,117.33,124.25
157.96,284.47,133.04,19.53,116.58,124.5
157.65,277.52,132.21,18.55,114.11,124.28
163.64,289.63,135.74,19.78,118.52,144.6
156.57,283.22,135.06,18.42,114.29,138.17
156.8,270.22,136.19,18.79,118.65,139.39
162.88,280.72,139.1,19.9,123.07,146.07
161.79,274.03,138.25,19.52,119.64,144.35
166.42,280.81,139.85,20.18,124.81,148.3
167.23,286.36,138.32,21.48,128.04,154
167.4,285.3,129.15,22.2,130.01,158.12
165.07,280.52,126.17,21.78,127.68,152.79
165.29,279.83,126.56,21.26,126.73,151.71
170.4,287.62,126.14,22.2,129.89,155.54
167.66,282.06,125.98,21.5,127.71,150.79
165.75,285.26,126.37,21.92,128.82,151.12
170.09,296.97,127.73,23.12,133.29,154.46
172.14,301.37,128.55,24.21,135.89,157.78
171.83,299.5,129.39,24.41,136.55,158.76
175.06,310.88,128.89,25.93,140.59,164.06
178.44,314.97,130.27,27.36,142.97,168.35
174.31,309.42,130.15,26.71,140.15,163.56
174.61,308.31,130.02,27.29,139.07,163
177.77,313.86,132.13,27.69,141.94,166.3
178.96,315.41,131.94,28.66,142.51,169.32
175.6,310.7,131.47,28.22,141.46,168.99
174.72,303.68,131.35,27.69,141.67,164.77
174.07,304.1,129.25,28.15,141.57,163.65
170.21,299.49,128.3,25.63,138.28,163.41
168.82,304.06,129.06,26.52,139.87,164.89
165.38,299.16,128.1,26.73,136.1,161.49
163.98,300.43,128.76,26.45,136.13,161.25
160.62,295.22,127.96,24.77,133.84,157.24
159.59,294.39,127.04,24.5,133.28,153.1
155.09,287.15,125.64,22.97,129.2,147.37
150.62,276.44,123.94,21.33,125.95,141.85
154.73,280.07,123.96,22.1,129.87,145.52
158.52,285.59,124.35,22.66,132.43,146.82
162.95,288.5,126.22,23.01,133.42,139.28
157.44,275.85,125.68,21.51,127.1,136.01
159.3,278.91,126.07,21.35,126.38,137.45
163.17,289.86,126.62,22.94,131.91,145.64
166.23,295.92,125.93,23.71,133.9,147.9
166.56,300.19,123.86,24.22,134.57,152.05
163.2,294.95,121.35,23.48,134.06,151.14
165.12,298.79,122.51,24.39,135.06,153.56
164.85,297.31,124.18,24.16,134.46,153.79
162.74,294.59,121.97,23.75,132.69,151.36
160.07,280.27,122.07,22.39,127.59,144.83
164.32,287.72,123.92,23.39,129.81,150.2
167.3,287.93,124.35,23.64,130.4,152.6
168.88,290.73,124.97,24.51,132.54,154.65
172.55,299.5,129.18,26.51,137.74,158.1
172.79,300.47,129.94,26.5,136.61,156.51
168.88,295,130.15,24.27,135.53,155.17
168.64,295.04,132.69,23.95,134.28,153.29
172.12,302.38,133.52,25.82,138.62,159
176.28,311.21,137.79,26.71,141.59,161.19
174.83,304.56,137.02,25.11,139.4,161.41
171.66,300.95,137.24,24.73,139.2,157.94
172.39,305.94,137.15,24.32,143.29,157.64
172.9,301.25,137.78,23.95,143.09,138.85
175.84,313.46,137.25,25.24,148,150.61
174.61,308.76,135.53,24.64,137.64,151.19
174.78,310.98,133.57,24.49,135.3,149.57
170.33,308.26,134.5,22.84,133.35,143.98
159.22,299.84,132.52,21.94,129.01,139.64
159.69,296.71,134.26,22.77,129.23,138.87
159.78,288.49,136.1,22.32,126.94,139.99
161.62,296.37,128.82,23.37,130.8,144.54
162.41,296.03,129.35,23.37,130.35,142.64
164.51,301.6,130.82,24.15,133.31,151.67
166.23,303.33,131.58,25.07,135.12,156.3
169.8,302.65,132.94,25.9,136,158.92
173.07,310.2,134.21,26.94,139.48,162.14
172.19,304.8,134.76,26.58,138.59,161.21
175.53,318.27,133.59,28,141.43,165.21
175.08,314.98,132.87,27.82,139.74,165.36
172.19,314.27,135.03,27.4,138.67,161.49
172.17,314.04,134.83,27.25,137.02,162.55
172,313.88,135.34,28.18,137.75,163.25
174.92,316.38,138.22,27.6,137.78,164.36
179.7,329.01,138.02,29.29,144.4,167.52
182.01,334.75,136.04,30.12,144.99,170.4
177.57,336.32,133.66,29.41,144.85,166.72
178.2,339.32,133.91,29.59,146.2,168.64
179.38,341.95,133.35,30,146.66,169.2
179.29,341.25,132.63,30.32,146.69,170.66
180.33,342.45,131.62,30.95,147.91,169.67
176.28,334.69,130.63,29.64,146.92,171.07
175.64,333.2,129.75,29.4,146.42,171.04
172.99,327.29,128.97,29.08,143.47,170.42
169.75,319.91,127.06,27.72,141.61,167.08
171.14,323.8,127.4,27.8,141.73,170.02
172.26,324.9,125.93,28.39,144.45,168.87
179.3,334.65,123.11,30.46,146.44,173.32
174.33,328.34,123.76,28.34,143.91,169.09
175.74,339.4,122.58,28.16,145.83,169.57
179.45,342.54,124.09,30.2,148,172.21
174.56,333.1,123.57,30.49,147.64,174.17
175.08,334.97,123.02,31.83,148.19,176.16
171.18,334.92,121.58,32.43,147.27,176.16
165.32,326.19,119.91,30.04,143.16,171.37
161.84,323.01,118.84,30.69,142,169.49
163.76,329.49,116.9,32.13,142.97,171.87
164.77,330.08,116.92,31.44,141.05,172.19
165.3,330.59,117.1,32.68,141.9,175.35
160.24,336.63,118.5,33.38,145.53,178.08
156.81,329.68,115.81,31.5,142.18,175.23
161.94,337.91,116.73,32.67,146.12,179.02
161.41,337.68,116.79,31.75,145.78,179
161.02,339.83,116.47,31.96,146.3,178.63
160.55,343.11,116.05,32.99,148.93,183.83
157.87,341.27,116.66,31.68,149.84,184.8
153.49,339.12,118.06,29.26,148.05,177.45
151,339.51,118.46,30.2,147.88,177.04
150,336.07,118.87,30.03,148.45,177.28
149.99,336.72,118.96,30.39,148.68,176.26
147.87,332.43,120.27,30.39,145.77,173.63
147.92,330.8,120.22,29.46,145.89,174.1
150.81,335.95,120.85,30.66,148.92,178.81
150.44,336.99,124.54,30.8,149.03,174.45
151.28,336.06,123.61,29.75,148.85,175.95
150.96,336.44,120.85,29.8,148.27,173.85
151.49,334,121.43,26.6,146.6,169.2
150.02,333.13,120.52,26.4,145.43,165.64
148.96,329.37,120.62,25.83,143.5,165.91
149.8,331.62,119.49,25.57,148.05,168.62
152.57,324.35,120.2,24.94,145.85,172.33
148.85,323.17,119.56,24.45,146.22,169.62
149.32,310.11,121.43,24.72,139.31,168.8
148.64,308.13,121.92,23.17,137.45,166.02
148.69,309.16,122.15,22.73,137.57,166.78
149.48,310.76,122.58,22.69,141.89,171.75
149.26,307.41,135.54,22.1,141.77,170.75
148.76,308.23,135.61,22.29,143.24,172.21
146.55,307.29,135.94,22.22,142.78,172.34
144.84,304.21,138.13,21.86,141.37,170.45
143.76,302.75,136.96,21.75,141.15,164.99
140.91,296.31,134.45,20.94,137.58,164.21
141.51,292.88,134.17,20.67,136.45,162.37
142.81,294.23,136.04,20.7,138.91,162.32
142.9,294.85,136.8,20.83,139.79,164.43
143.29,294.85,135.45,21.08,139.23,165.12
142,293.11,135.98,20.7,137.57,163.1
141.11,288.76,136.73,20.45,136.02,161.05
139.14,283.11,137.65,19.73,133.66,159.49
142.65,289.1,136.89,20.74,136.54,164.16
141.5,281.92,132.7,20.72,133.68,164.25
142.83,284,132.94,20.52,134.35,165.06
141.91,283.52,131.31,20.7,135.83,165.8
145.37,294.17,132.35,21.66,141.07,170.29
146.92,299.35,131.33,22.08,142.22,171.28
146.83,299.56,130.6,22.48,141.22,170.8
145.85,298.58,128.59,21.94,140.28,169
143.43,294.8,127.01,21.25,139.03,167.18
142.94,294.3,128.29,21.11,138.72,167.79
146.06,299.87,129.17,21.9,140.8,173.13
148.79,305.22,130.31,22.24,143.61,174.41
149.03,304.82,131.05,22.34,144.43,173.79
148.12,299.79,130.11,22.24,142.54,172.5
149.55,296.99,131.96,22.15,142.33,172.86
148.97,295.71,130.88,22.48,140.88,173.46
154.07,297.25,131.56,22.18,143.54,174.21
155.11,300.21,132.45,22.34,143.69,176.28
156.69,300.18,131.87,22.66,144.28,175.46
154.3,301.14,133.32,22.84,143.74,173.9
153.65,301.15,133.73,22.4,143.29,173.16
152.51,301.83,133.05,22.44,145.22,173.95
151.83,301.88,134.05,22.39,144.7,173.54
153.12,303.59,132.74,22.69,144.59,171.08
148.6,299.72,133.16,22.64,144,167.48
147.54,299.09,132.56,22.07,141.44,165.8
148.36,302.01,133.59,22.21,142.08,164.96
149.62,302.62,133.57,21.79,141.26,165.29
149.71,304.65,133.36,21.96,140.04,163.29
148.19,304.36,132.87,20.82,137.43,160
146.7,296.77,131.83,19.8,135.68,159.39
146.36,290.73,133.22,19.04,135.45,160.06
150.19,293.08,136.03,19.46,136.66,162.1
151.12,294.6,137.15,19.95,138.31,164.95
149.1,292.85,136.76,20.19,137.73,164.7
148.89,289.81,136.66,19.91,137.19,165.18
145.86,286.95,135.76,19.7,136.28,164.61
145.6,286.44,135.04,19.94,136.81,166.03
146.09,288.33,134.92,20.3,136.91,167.09
146.14,289.46,137.63,20.37,135.74,167.25
147.06,289.52,136.37,20.64,136.25,168.8
146.95,286.51,136.36,20.27,135.13,167.74
147.36,287.12,137.61,19.82,135.63,168.31
145.52,284.82,135.08,19.75,134.85,166.57
145.86,284.91,134.64,19.5,134.73,166.38
145.64,286.5,135.57,19.66,135.78,180
144.98,286.22,135.41,19.5,136.09,181.52
146.77,286.54,136.35,19.21,131.9,181.32
148.99,289.05,136.37,19.29,134.04,184.99
148.56,289.67,135,19.56,133.02,182.83
146.8,286.14,134.4,19.59,128.42,181.9
145.4,281.4,134.96,19.41,127.55,179.26
146.15,279.32,133.69,18.61,126.21,178.66
142.45,277.01,131.74,18.78,124.58,177.48
146.39,280.75,132.67,18.16,126.97,178.68
148.48,281.03,134.15,18.97,127.01,181.56
149.15,282.51,133.55,19.84,128.24,184.08
145.64,280.98,133.99,20.25,127.34,183.87
144.5,277.32,134.6,20.51,126.98,185.93
145.11,277.94,135.17,20.05,125.52,185.97
143.24,277.42,134.43,19.9,125.04,186.57
144.57,279.93,133.55,20.37,126.47,184.83
142.02,277.66,132.56,20.7,126.19,183.79
139.96,277.65,133.74,20.49,125.26,175.55
137.27,271.6,140.26,20.21,122.44,171.65
136.96,270.9,140.02,20,122.09,172.01
136.33,271.4,139.02,20.03,122.27,172.41
134.78,268.72,138.78,19.99,122.54,172.19
133.11,265.02,140.26,19.03,122.51,170.07
133.41,266.69,138.92,19.21,122.5,172.45
133.7,265.28,138.13,19.06,122.13,175.19
133.98,265.51,139.8,18.89,122.33,175.27
132.3,262.63,140.07,18.43,121.81,172.7
130.46,259.43,136.7,18.64,120.11,174.35
131.79,260.9,139.07,18.66,121.74,174.46
130.15,257.38,141.2,17.81,120.77,170.76
129.64,258.36,142.66,17.79,121.42,169.16
130.48,259.89,143.3,18.02,122.45,169.19
127.35,257.89,144.5,17.83,121.51,167.34
126.11,257.24,143.79,17.43,121.76,167.48
127.13,253.59,143.91,17.36,120.4,164.06
126.74,252.57,142.39,17.46,119.92,163.21
125.9,253.81,141.38,17.62,120.12,159.9
125.89,250.79,140.81,17.58,119.68,160.31
123.54,245.71,139.02,16.97,117.38,159.35
125.06,247.3,139.19,16.78,118.53,161.7
124.28,247.4,137.73,16.26,119.06,160.93
124.61,249.68,137.3,16.24,117.84,161.15
125.28,249.31,137.37,15.49,118.13,161.51
126.85,251.49,136.95,15.7,119.02,163.26
126.9,251.72,137.34,15.65,118.14,162.95
127.1,250.78,138.23,15.61,118.05,162.25
125.43,245.17,138.25,14.99,114.71,160.15
127.31,246.48,137.43,14.61,115.35,162.38
124.69,243.12,136.77,14.07,113.58,161.59
124.85,243.08,137.46,14.02,113.12,161.61
126.27,245.18,138.6,14.17,114.45,163.52
127.45,248.15,138.19,14.24,113.92,161.15
124.97,243.03,137.71,13.67,111.45,158.07
122.77,239,134.96,13.76,110.01,157.6
125.91,246.23,137.75,14.31,113.5,161.2
126.85,247.18,139.62,14.27,114.59,159.52
130.21,252.46,138.94,14.81,117.6,164.58
129.74,249.73,141.77,14.52,116.87,165.32
128.1,246.47,138.71,14.46,115.74,163.53
127.85,247.79,139.22,14.35,115.34,165.59
132.54,251.86,138.26,14.84,117.15,169.32
131.46,252.18,135.52,15.01,117.68,173.37
133.48,252.51,137.77,15.32,119.64,173.57
133.58,254.56,136.59,15.28,117.95,172.93
134.39,261.97,135.64,15.38,114.55,170.87
134.72,261.55,135.22,15.48,115.5,170.45
134.32,261.15,136.04,15.27,115,167.04
131.94,257.17,134.95,14.85,112.63,165.45
133.5,260.58,137.11,15.36,113.92,168.1
133.11,258.26,131.97,15.17,113.95,166.73
134.84,258.74,127.15,15.36,114.49,168.6
134.16,260.74,127.6,15.91,114.14,169.97
134.5,259.5,126.64,16.14,114.26,168.95
132.03,255.59,126.68,15.28,112.1,166.65
134.43,258.49,125.3,15.68,112.72,170
131.24,255.91,128.56,15.21,112.23,168.97
133,255.85,129.64,14.4,113.53,168.61
130.36,253.25,129.06,14.32,112.52,164.97
127.9,249.9,128.88,14.14,111.95,163.97
126.21,247.86,128.2,13.86,110.46,161.19
125.9,249.07,129.84,13.99,110.95,161.34
123,242.35,127.26,13.81,106.49,158.05
122.15,235.77,127.29,13.35,103.13,154.7
119.9,231.85,128.68,12.87,102.32,152.76
121.39,235.24,129.77,12.95,102.29,153.79
121.21,236.48,130.27,12.84,101.24,152.6
120.59,232.34,127.1,12.54,101.62,152.31
120.09,235.46,124.76,12.64,101.63,154.35
122.54,237.58,124.61,13.07,102.07,156.88
123.39,235.99,124.7,13.19,101.53,155.54
119.99,230.35,123.12,12.85,101.35,153.75
120.53,230.72,124.23,12.72,101.07,151.4
124.76,237.04,123.24,13.34,104.11,156.79
125.57,237.71,122.49,13.29,104.19,154.59
123.99,234.81,122.81,13.19,102.72,154.08
121.03,235.75,121.89,12.86,102.5,154.47
121.96,237.13,121.44,12.99,105.03,155.68
119.98,232.42,122.14,12.47,101.81,152.88
121.09,233.78,118.61,12.52,102.02,153.14
116.36,227.39,119.21,11.59,100.38,147.6
121.42,231.6,117.32,12.46,104.85,150.02
120.13,226.73,114.72,12.37,101.7,148.88
122.06,227.56,116.87,12.8,100.57,150.25
125.12,233.87,114.93,13.41,103.22,154.73
127.79,236.94,115.33,13.84,103.48,157.31
121.26,232.38,113.6,13.71,101.1,154.65
120.99,228.99,116.98,13.31,100.8,152.86
125.35,234.55,117.69,14.5,104.19,157.98
125.86,233.27,115.3,14.14,103.01,159.73
126,234.51,115.44,14.36,102.71,159.04
129.87,240.97,113.65,14.93,104.44,162.5
129.71,243.79,115.32,14.83,105.29,166.41
130.84,244.2,114.59,14.91,105.93,165.43
133.19,243.7,114.69,15.33,105.54,163.45
135.37,244.99,115.38,14.96,104.75,163.89
135.13,244.49,115.49,15.25,104.44,163.11
135.39,242.82,116.76,14.76,104.32,164.33
136.01,243.77,116.63,14.26,103.77,165.25
136.91,242.47,118.07,14.44,104.23,166.15
136.76,242.2,116.33,13.59,104.44,167.61
137.39,242.01,115.59,13.66,102.68,166.55
133.94,243,113.78,13.53,102.94,165.63
134.99,239.51,114.08,13.56,95.96,169
134.14,239.65,115.14,13.24,94.65,167.14
131.96,231.96,113.77,12.99,91.37,160.31
137.09,238.93,114.7,13.05,92.66,161.88
142.06,232.9,116.98,12.92,90.95,161.63
143.16,232.33,117,13.44,95.4,166.31
142.92,229.53,113.26,13.65,94.71,164.7
139.07,225.95,113.29,13.71,94.63,164.61
136.87,224.97,125.75,13.87,94.21,165.35
132.03,224.34,124.25,13.37,94,163.17
127.83,216.44,123.24,13.03,89.22,156.04
127.14,212.65,122.63,12.86,86.38,155.21
128.91,213.02,123.19,13.2,86.55,156.37
130.89,216.34,121.23,13.53,87.36,158.29
128.8,214.93,123.42,13.48,86.87,156.04
128.98,217.49,122.81,13.62,87.81,155.71
132.05,219.62,122.77,13.28,89.89,159.14
130.92,218.29,123.21,13.34,88.72,158.11
126.6,212.25,123.49,12.61,86.14,156.92
131.01,217.9,120.48,13.4,87,160.93
129.41,217.69,118.38,13.11,86.31,159.33
132.69,222.42,120.24,13.06,87.63,162.85
133.72,221.68,118.77,13.15,86.81,164.29
134.87,224.15,118.25,12.94,87.89,166.1
136.69,224.96,119.22,12.9,88.7,164.2
131.97,222.75,119.1,12.99,86.71,158.63
130.96,221.02,118.34,13.01,86.41,159.26
131.88,223.94,118.07,13.28,86.01,160.33
128.23,222.59,117.86,13.33,86.73,160.31
126.66,218.59,120.21,13.27,86.31,160.08
128.7,219.42,119.92,13.34,87.03,161.8
127.81,219.28,119.92,13.24,87.86,162.05
127.88,214.13,120.28,13.36,88.05,158.26
121.78,214.2,117.99,13.31,87.61,157.85
122.41,213.26,118.7,13.01,88.74,155.82
123.24,210.52,119.36,12.97,88.38,155.07
121.78,211.8,121.11,12.93,88.89,155.21
124.38,216.01,120.07,13.35,90.57,158.86
123.75,214.29,119.11,13.61,90.85,157.9
122.25,214.36,121.5,13.56,91.19,158.13
122.94,214.24,118.07,13.4,91.09,159.34
123.08,215.37,119.03,13.54,91.25,160.18
122.72,216.21,117.64,13.39,89.77,161
119.05,214.07,117.98,13.4,87.72,158.4
116.59,215.23,118.77,13.26,89.35,159.77
116.03,213.87,118.63,13.23,88.21,159.25
115.17,213.86,118.84,12.96,88.2,155.9
113.85,210.11,114.71,13.14,86.38,154.92
117.34,210.39,111.7,13.09,86.82,154.97
118.64,212.42,111.93,13.44,87.93,155.85
118.03,211.08,111.53,13.43,87.03,155.27
119.39,214.46,112.42,13.42,88.08,156.78
120.3,217.23,113.05,13.52,88.7,156.55
119.26,216.51,111.61,13.3,88.61,156.44
119.21,215.44,109.37,13.46,87.14,155.51
119.49,216.55,111.95,13.42,87.36,156.87
115.97,211.01,112.62,12.77,86.89,151.75
116.32,218.39,110.35,13.63,88.07,157.19
118.69,223.72,108.93,14.56,87.99,165.57
119.03,223.29,109.62,14.16,88.13,166.1
114.95,216.39,106.88,13.79,87.29,162.06
110.44,206.43,109.04,13.02,82.28,152.42
108.77,202.33,107.85,12.58,81.22,150.22
108.86,202.47,106.65,12.53,80.81,151.81
115.32,204.72,104.03,13.02,77.84,160.55
111.2,202.68,101.87,12.63,75.54,158.14
116.6,213.25,105.6,13.4,79.94,164.32
115.05,210.08,107.19,13.14,79.21,160.35
115.04,216.23,110.8,13.59,81.65,160.22
115.75,214.89,110.57,13.36,80.33,158.82
116.87,214.8,109.9,13.52,79.3,159.25
117.51,214.65,112.11,13.65,77.55,160.85
115.98,214.22,119.89,13.5,76.5,160.36
119.02,219.66,120.28,13.81,78.39,163.64
120.71,219.66,119.29,13.97,77.77,166.93
121.19,220.86,120.29,14.1,78.17,168.19
121.1,222.86,119.49,14.25,78.35,172.18
124.4,221.4,121.51,14.23,78.23,172.15
116.97,215.81,122.06,13.76,75.52,164.33
114.97,210.58,125.59,13.84,74.17,159.53
115.08,209.83,118.51,13.96,72.96,159.78
113.16,205.91,116.5,13.74,72.55,155
116.5,210.38,116.54,13.64,74.14,159.96
113.02,206.19,115.16,13.06,72.78,156.25
116.79,212.46,115.66,13.61,74.4,161.06
115.81,210.33,116.21,13.53,73.28,157.44
114.09,207.26,115.52,13.23,73.3,157.24
114.96,209.44,116.27,13.04,72.93,158.7
112.28,207.82,113.62,12.87,71.95,154.76
108.22,203.19,112.8,12.35,71.14,150.99
107.12,200.59,113.5,12.12,70.47,149.99
111.81,207.42,115.11,12.64,72.99,156.45
110.08,202.54,114.86,12.52,71.51,148.02
106.84,200.39,117.26,12.19,72.55,147.75
110.34,202.91,119.32,12.46,74.35,150.44
112.13,205.05,118.65,12.51,75.6,153.91
115.54,208.78,116.95,12.99,76.76,157.81
115.36,205.41,116.62,12.87,75.44,155.15
112,204.03,116.01,12.16,75.79,155.81
113.49,205.37,115.15,12.31,76.3,158.76
117.32,211.29,116.78,12.72,77.36,163.43
112.82,202.66,115.78,11.91,76.18,157.49
120.96,214.25,116.82,12.62,79.06,164.73
120.88,217.3,118.87,13.02,81.48,168.4
131.4,231.65,122.43,14.35,85.87,176.57
134.18,227.27,117.87,13.82,82.75,174.96
129.04,225.53,117.78,13.37,81.48,172.55
124.81,228.91,119.46,13.15,81.97,170.09
125.01,226.58,119.06,12.63,81.43,170
126.52,221.15,118.6,12.77,82.21,172.09
124.83,216.47,119.05,12.75,80.29,167.32
125.86,213.69,120.05,12.72,79.26,165.37
124.37,213.02,117.64,12.68,78.78,164.24
118.28,214.58,117.63,12.14,78.81,164.87
115.71,209.7,118.29,12.14,77.23,163.02
115.56,211.49,119.32,12.26,77.79,165.62
114.61,210.28,118.86,12.34,75.81,159.12
114.91,208.9,119.65,11.56,75.23,157.4
115.01,208.7,119.42,11.44,75.83,158.05
113.01,209.19,121.02,11.44,75.36,158.11
109.38,203.38,121.07,10.85,74.03,154.03
112.73,208.25,121.41,11.17,74.84,157.41
111.11,212.48,119.36,11.2,74.92,158.37
113.9,216.35,120.47,11.34,75.25,161.25
110.06,212.94,119.83,11.29,73.95,160.25
109.67,213.29,120.2,11.23,73.67,156.94
108.94,216.54,118.74,11.01,74.14,155.59
106.26,205.01,117.43,10.61,74.4,158.23
96.19,203.9,117.39,10.61,76.92,152.59
95.04,204.06,119.7,10.47,76.18,151.68
93.25,202.02,118.89,10.22,75.18,150.02
94.81,203.85,120.55,10.42,76.47,152.76
92.62,201.3,120.15,10.19,75.41,150.45
92.85,202.54,121.62,10.13,75.84,149.33
97.27,211.75,122.9,10.44,78.24,155
97,208.75,120.41,10.33,77.8,156.91
98.36,211.6,120.7,10.51,78.19,159.84
96.33,202.88,119.5,10.2,75.84,148.1
96.52,203.92,118.45,10.13,75.75,150
97.73,208.04,117.49,10.23,75.84,150.44
97.06,208.35,115.19,10.38,76.04,154.2
95.48,207.07,113.86,10.05,75.61,155.2
95.92,213.67,113.04,10.48,76.95,160
95.68,214.32,110.52,10.51,75.93,159.13
95.34,212.83,112.43,10.22,75.18,154.06
93.17,208.25,112.31,9.87,74.5,150.01
93.46,210.7,114.8,9.84,74.98,152.85
91.03,206.26,114.33,9.61,73.5,144.52
91.03,204.7,113.23,9.53,72.1,143.94
91.2,203.51,115.36,9.5,70.9,137.94
90.45,198.44,114.38,9.2,69.86,134.02
88.41,196.33,111.94,9.16,68.13,134.64
91.21,200.34,113.69,9.49,72.06,137.73
90.02,197.84,111.2,9.24,71.64,136.72
91.63,201.91,114.06,9.45,73.2,138.22
89.72,200.57,115.64,9.53,72.53,135.69
87.43,195.15,116.98,9.26,71.23,133.75
87.93,196.32,118.59,9.22,71.71,132.7
87.9,194.24,118.58,9.24,72.63,132.05
88.02,193.57,119.54,9.07,72.32,130.76
85.75,188.94,116.2,9.17,71.04,128.63
84.7,187.74,116.44,8.93,70.65,127.25
83.98,186.27,112.72,8.8,70.1,127.9
88.21,196.84,124.05,9.37,73.24,132.37
86,189.8,125.96,9.05,72.6,130.04
83.37,188.36,129.66,8.81,72.4,126.2
82.88,187.2,126.14,8.92,72,124.15
80.58,182.92,123.11,8.77,70.72,123.03
81.28,185.36,123.26,8.77,71.96,123.92
80.84,184.91,120.35,8.83,72.12,123.62
80.46,182.83,119.29,8.81,71.74,123.55
79.49,183.25,119.3,8.88,71.68,122.12
79.56,181.4,118.95,8.49,70.91,120.06
79.53,181.81,119.91,8.53,71.01,120.52
79.18,181.57,116.3,8.72,71.07,121.09
79.72,183.51,113.08,9.03,70.66,121.84
79.21,183.43,113.78,8.78,70.34,122.34
79.81,185.66,115.94,8.97,70.46,124.9
78.29,183.63,114.9,8.81,68.72,122.47
78.74,184.91,116.11,8.75,69.26,121.31
76.93,183.16,111.74,8.49,68.65,120.49
77.39,180.53,111.71,8.03,67.84,119.44
76.91,179.75,110.54,7.78,67.42,118.4
77.85,182.51,114.87,7.8,68.76,117.85
78.75,186.74,117.09,8.07,70.18,120.45
77.53,184.68,117.48,7.81,69.22,118.98
75.94,183.6,115.79,7.62,68.46,118.38
75.16,182.54,117.65,7.44,67.27,117.56
74.39,180.76,117.08,7.34,67.45,115.89
73.29,178.84,116.22,7.28,66.15,115.8
72.27,174.57,116.41,7.07,65.87,114.3
